id;title;year;authors;country;site;age;sample_size;soc_cog_aspect;soc_cog_measure;age2;second_aspect;second_measure;corr_test;correlation;significance;exp_vs_obs;long_vs_cross;description;notes
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Theory of Mind;"four unexpected location tasks (2 prediction, 2 explanation),
based on those of Bartsch and Wellman (1989), and
three unexpected contents false belief tasks, two based
on tasks by Harris, Johnson, Hutton, Andrews, and
Cooke (1989), and the ‘Can’t sleep’ task from Hughes,
Dunn, and White (1998).";5.13;Sensitivity to Criticism / Failure with Criticism / Emotional Response;interactive puppet scenarios (Heyman et al. (1992);;-0,07;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Theory of Mind;"four unexpected location tasks (2 prediction, 2 explanation),
based on those of Bartsch and Wellman (1989), and
three unexpected contents false belief tasks, two based
on tasks by Harris, Johnson, Hutton, Andrews, and
Cooke (1989), and the ‘Can’t sleep’ task from Hughes,
Dunn, and White (1998).";5.13;Sensitivity to Criticism / Failure with Criticism / Ability Rating;interactive puppet scenarios (Heyman et al. (1992);;-0,24;yes;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Theory of Mind;"four unexpected location tasks (2 prediction, 2 explanation),
based on those of Bartsch and Wellman (1989), and
three unexpected contents false belief tasks, two based
on tasks by Harris, Johnson, Hutton, Andrews, and
Cooke (1989), and the ‘Can’t sleep’ task from Hughes,
Dunn, and White (1998).";5.13;Sensitivity to Criticism / Failure with Criticism / Teacher Response;interactive puppet scenarios (Heyman et al. (1992);;-0,1;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Theory of Mind;"four unexpected location tasks (2 prediction, 2 explanation),
based on those of Bartsch and Wellman (1989), and
three unexpected contents false belief tasks, two based
on tasks by Harris, Johnson, Hutton, Andrews, and
Cooke (1989), and the ‘Can’t sleep’ task from Hughes,
Dunn, and White (1998).";5.13;Sensitivity to Criticism / Failure with no Criticism / Emotional Response;interactive puppet scenarios (Heyman et al. (1992);;-0,21;yes;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Theory of Mind;"four unexpected location tasks (2 prediction, 2 explanation),
based on those of Bartsch and Wellman (1989), and
three unexpected contents false belief tasks, two based
on tasks by Harris, Johnson, Hutton, Andrews, and
Cooke (1989), and the ‘Can’t sleep’ task from Hughes,
Dunn, and White (1998).";5.13;Sensitivity to Criticism / Failure with no Criticism / Ability Rating;interactive puppet scenarios (Heyman et al. (1992);;-0,18;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Theory of Mind;"four unexpected location tasks (2 prediction, 2 explanation),
based on those of Bartsch and Wellman (1989), and
three unexpected contents false belief tasks, two based
on tasks by Harris, Johnson, Hutton, Andrews, and
Cooke (1989), and the ‘Can’t sleep’ task from Hughes,
Dunn, and White (1998).";5.13;Sensitivity to Criticism / Failure with no Criticism / Teacher Response;interactive puppet scenarios (Heyman et al. (1992);;0,09;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Affective perspective-taking;Denham’s (1986) puppet task;5.13;Sensitivity to Criticism / Failure with Criticism / Emotional Response;interactive puppet scenarios (Heyman et al. (1992);;0;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Affective perspective-taking;Denham’s (1986) puppet task;5.13;Sensitivity to Criticism / Failure with Criticism / Ability Rating;interactive puppet scenarios (Heyman et al. (1992);;-0,29;yes;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Affective perspective-taking;Denham’s (1986) puppet task;5.13;Sensitivity to Criticism / Failure with Criticism / Teacher Response;interactive puppet scenarios (Heyman et al. (1992);;-0,12;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Affective perspective-taking;Denham’s (1986) puppet task;5.13;Sensitivity to Criticism / Failure with no Criticism / Emotional Response;interactive puppet scenarios (Heyman et al. (1992);;-0,16;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Affective perspective-taking;Denham’s (1986) puppet task;5.13;Sensitivity to Criticism / Failure with no Criticism / Ability Rating;interactive puppet scenarios (Heyman et al. (1992);;-0,27;yes;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Affective perspective-taking;Denham’s (1986) puppet task;5.13;Sensitivity to Criticism / Failure with no Criticism / Teacher Response;interactive puppet scenarios (Heyman et al. (1992);;-0,22;yes;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Emotional causes;"interview based on that
used by Cassidy, Parke, Butkovsky, and Braungart
(1992)";5.13;Sensitivity to Criticism / Failure with Criticism / Emotional Response;interactive puppet scenarios (Heyman et al. (1992);;-0,03;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Emotional causes;"interview based on that
used by Cassidy, Parke, Butkovsky, and Braungart
(1992)";5.13;Sensitivity to Criticism / Failure with Criticism / Ability Rating;interactive puppet scenarios (Heyman et al. (1992);;-0,21;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Emotional causes;"interview based on that
used by Cassidy, Parke, Butkovsky, and Braungart
(1992)";5.13;Sensitivity to Criticism / Failure with Criticism / Teacher Response;interactive puppet scenarios (Heyman et al. (1992);;0,07;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Emotional causes;"interview based on that
used by Cassidy, Parke, Butkovsky, and Braungart
(1992)";5.13;Sensitivity to Criticism / Failure with no Criticism / Emotional Response;interactive puppet scenarios (Heyman et al. (1992);;-0,04;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Emotional causes;"interview based on that
used by Cassidy, Parke, Butkovsky, and Braungart
(1992)";5.13;Sensitivity to Criticism / Failure with no Criticism / Ability Rating;interactive puppet scenarios (Heyman et al. (1992);;0,03;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;4.16;113;Emotional causes;"interview based on that
used by Cassidy, Parke, Butkovsky, and Braungart
(1992)";5.13;Sensitivity to Criticism / Failure with no Criticism / Teacher Response;interactive puppet scenarios (Heyman et al. (1992);;0,04;;exp;long;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;5.13;113;Theory of Mind;"two story book false belief tasks (based on Sullivan, Zaitchik, & Tager-
Flusberg, 1994)";;Sensitivity to Criticism / Failure with Criticism / Emotional Response;interactive puppet scenarios (Heyman et al. (1992);;-0,14;;exp;cross;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;5.13;113;Theory of Mind;"two story book false belief tasks (based on Sullivan, Zaitchik, & Tager-
Flusberg, 1994)";;Sensitivity to Criticism / Failure with Criticism / Ability Rating;interactive puppet scenarios (Heyman et al. (1992);;-0,2;yes;exp;cross;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;5.13;113;Theory of Mind;"two story book false belief tasks (based on Sullivan, Zaitchik, & Tager-
Flusberg, 1994)";;Sensitivity to Criticism / Failure with Criticism / Teacher Response;interactive puppet scenarios (Heyman et al. (1992);;-0,18;;exp;cross;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;5.13;113;Theory of Mind;"two story book false belief tasks (based on Sullivan, Zaitchik, & Tager-
Flusberg, 1994)";;Sensitivity to Criticism / Failure with no Criticism / Emotional Response;interactive puppet scenarios (Heyman et al. (1992);;-0,08;;exp;cross;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;5.13;113;Theory of Mind;"two story book false belief tasks (based on Sullivan, Zaitchik, & Tager-
Flusberg, 1994)";;Sensitivity to Criticism / Failure with no Criticism / Ability Rating;interactive puppet scenarios (Heyman et al. (1992);;0,03;;exp;cross;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;5.13;113;Theory of Mind;"two story book false belief tasks (based on Sullivan, Zaitchik, & Tager-
Flusberg, 1994)";;Sensitivity to Criticism / Failure with no Criticism / Teacher Response;interactive puppet scenarios (Heyman et al. (1992);;0,05;;exp;cross;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;5.13;113;Understanding of Mixed Emotions;"story-telling interview based on that developed by
Gordis, Rosen, and Grand (1989)";;Sensitivity to Criticism / Failure with Criticism / Emotional Response;interactive puppet scenarios (Heyman et al. (1992);;-0,02;;exp;cross;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;5.13;113;Understanding of Mixed Emotions;"story-telling interview based on that developed by
Gordis, Rosen, and Grand (1989)";;Sensitivity to Criticism / Failure with Criticism / Ability Rating;interactive puppet scenarios (Heyman et al. (1992);;-0,02;;exp;cross;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;5.13;113;Understanding of Mixed Emotions;"story-telling interview based on that developed by
Gordis, Rosen, and Grand (1989)";;Sensitivity to Criticism / Failure with Criticism / Teacher Response;interactive puppet scenarios (Heyman et al. (1992);;0,23;yes;exp;cross;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;5.13;113;Understanding of Mixed Emotions;"story-telling interview based on that developed by
Gordis, Rosen, and Grand (1989)";;Sensitivity to Criticism / Failure with no Criticism / Emotional Response;interactive puppet scenarios (Heyman et al. (1992);;-0,17;yes;exp;cross;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;5.13;113;Understanding of Mixed Emotions;"story-telling interview based on that developed by
Gordis, Rosen, and Grand (1989)";;Sensitivity to Criticism / Failure with no Criticism / Ability Rating;interactive puppet scenarios (Heyman et al. (1992);;-0,07;;exp;cross;Social Cognition and Sensitivity to Criticism at age 4 to 5;
cutting2002cost;"The cost of understanding other people: social
cognition predicts young children’s sensitivity
to criticism";2002;Cutting, Dunn;UK;London;5.13;113;Understanding of Mixed Emotions;"story-telling interview based on that developed by
Gordis, Rosen, and Grand (1989)";;Sensitivity to Criticism / Failure with no Criticism / Teacher Response;interactive puppet scenarios (Heyman et al. (1992);;0,08;;exp;cross;Social Cognition and Sensitivity to Criticism at age 4 to 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's approval: gender-typed approval beliefs;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for same-sex playmates;self-report;partial (age controlled);0,25;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's approval: gender-typed approval beliefs;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for other-sex playmates;self-report;partial (age controlled);-0,33;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's approval: gender-typed approval beliefs;Interview with pictures of potential playpartners and a 'cup' rating scale;;Relative preference for same-sex playmates;self-report;partial (age controlled);0,45;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's approval: same-sex play;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for same-sex playmates;self-report;partial (age controlled);0,33;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's approval: same-sex play;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for other-sex playmates;self-report;partial (age controlled);0,15;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's approval: same-sex play;Interview with pictures of potential playpartners and a 'cup' rating scale;;Relative preference for same-sex playmates;self-report;partial (age controlled);0,06;;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's approval: other-sex play;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for same-sex playmates;self-report;partial (age controlled);0;;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's approval: other-sex play;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for other-sex playmates;self-report;partial (age controlled);0,54;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's approval: other-sex play;Interview with pictures of potential playpartners and a 'cup' rating scale;;Relative preference for same-sex playmates;self-report;partial (age controlled);-0,5;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's playpartner preferences: beliefs about boys;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for same-sex playmates;self-report;partial (age controlled);0,1;;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's playpartner preferences: beliefs about boys;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for other-sex playmates;self-report;partial (age controlled);-0,3;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's playpartner preferences: beliefs about boys;Interview with pictures of potential playpartners and a 'cup' rating scale;;Relative preference for same-sex playmates;self-report;partial (age controlled);0,33;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's playpartner preferences: beliefs about girls;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for same-sex playmates;self-report;partial (age controlled);0,22;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's playpartner preferences: beliefs about girls;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for other-sex playmates;self-report;partial (age controlled);-0,37;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;184;Beliefs about other's playpartner preferences: beliefs about girls;Interview with pictures of potential playpartners and a 'cup' rating scale;;Relative preference for same-sex playmates;self-report;partial (age controlled);0,47;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;same patterns for boys and girls
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's approval: gender-typed approval beliefs;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for same-sex playmates;observed play behavior;partial (age controlled);0,32;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's approval: gender-typed approval beliefs;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for other-sex playmates;observed play behavior;partial (age controlled);-0,27;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's approval: gender-typed approval beliefs;Interview with pictures of potential playpartners and a 'cup' rating scale;;Relative preference for same-sex playmates;observed play behavior;partial (age controlled);0,31;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's approval: same-sex play;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for same-sex playmates;observed play behavior;partial (age controlled);-0,02;;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's approval: same-sex play;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for other-sex playmates;observed play behavior;partial (age controlled);-0,01;;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's approval: same-sex play;Interview with pictures of potential playpartners and a 'cup' rating scale;;Relative preference for same-sex playmates;observed play behavior;partial (age controlled);-0,01;;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's approval: other-sex play;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for same-sex playmates;observed play behavior;partial (age controlled);-0,36;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's approval: other-sex play;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for other-sex playmates;observed play behavior;partial (age controlled);0,28;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's approval: other-sex play;Interview with pictures of potential playpartners and a 'cup' rating scale;;Relative preference for same-sex playmates;observed play behavior;partial (age controlled);-0,34;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's playpartner preferences: beliefs about boys;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for same-sex playmates;observed play behavior;partial (age controlled);0,36;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's playpartner preferences: beliefs about boys;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for other-sex playmates;observed play behavior;partial (age controlled);-0,31;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's playpartner preferences: beliefs about boys;Interview with pictures of potential playpartners and a 'cup' rating scale;;Relative preference for same-sex playmates;observed play behavior;partial (age controlled);0,35;yes;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's playpartner preferences: beliefs about girls;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for same-sex playmates;observed play behavior;partial (age controlled);0,05;;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's playpartner preferences: beliefs about girls;Interview with pictures of potential playpartners and a 'cup' rating scale;;Preferences for other-sex playmates;observed play behavior;partial (age controlled);0,08;;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
martin1999social;Social cognition on the playground: Children's beliefs about playing with girls versus boys and their relations to sex segregated play;1999;Martin, Fabes, Evans, Wyman;USA;Arizona State University;5.08;40;Beliefs about other's playpartner preferences: beliefs about girls;Interview with pictures of potential playpartners and a 'cup' rating scale;;Relative preference for same-sex playmates;observed play behavior;partial (age controlled);-0,12;;exp;cross;Social Cognition about playing with boys or girls and play behavior at age 5;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Interpersonal Understanding;Selman's (1980) procedure of audiovisual filmstrips and a structured interview, Scoring with Selman and Jaquette's (1977) manual;;Sex;0 = boy, 1 = girl;;-0,03;;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;no exact age mentioned
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Interpersonal Understanding;Selman's (1980) procedure of audiovisual filmstrips and a structured interview, Scoring with Selman and Jaquette's (1977) manual;;SES;Duncan Socioeconomic Index (Hauser & Featherman, 1977);;0,26;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Interpersonal Understanding;Selman's (1980) procedure of audiovisual filmstrips and a structured interview, Scoring with Selman and Jaquette's (1977) manual;;IQ;Vocabulary and Block Design subtests of the Wechsler Intelligence Scale for Children-Revised (WISC-R);;0,57;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Interpersonal Understanding;Selman's (1980) procedure of audiovisual filmstrips and a structured interview, Scoring with Selman and Jaquette's (1977) manual;;Means-ends problem-solving;modified version of Shure and Spivack's (1972) Means-Ends Problem-Solving Test (MEPS);;0,56;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Interpersonal Understanding;Selman's (1980) procedure of audiovisual filmstrips and a structured interview, Scoring with Selman and Jaquette's (1977) manual;;Social Competence: positive;"peer assessed using the revised version of Lambert and Bower's (1961) ""Class Play"" measure";;0,42;yes;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
pellegrini1985social;Social Cognition and Competence in Middle Childhood;1985;Pellegrini;USA;Minneapolis;fourth through seventh grade;100;Interpersonal Understanding;Selman's (1980) procedure of audiovisual filmstrips and a structured interview, Scoring with Selman and Jaquette's (1977) manual;;Social Competence: disruptive;"peer assessed using the revised version of Lambert and Bower's (1961) ""Class Play"" measure";;-0,05;;exp;cross;Social Cognition, Social Competence and Behavior at school in Middle Childhood;
